CUSTNAME;STREET;ZIPCODE;CITY;COUNTRY;VATNUMB;CUSTLANG;COMP;CUSTNUMB;DOCNUMB;DOCAMOUNT;DOCDATE;DUEDATE;PHONENUMBER;EMAILADDRESS;COMMENTS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347756;2.257,86;14/03/2014;13/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347757;1.030,92;14/03/2014;13/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347758;994,62;14/03/2014;13/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347759;834,90;14/03/2014;13/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347760;66,70;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347525;85,87;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347526;21,47;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347527;80,12;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347528;60,09;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347529;80,12;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347530;120,17;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347531;61,91;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347532;152,95;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347533;156,65;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347534;48,86;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347535;60,09;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347536;769,56;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347537;270,41;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347538;42,93;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347539;21,47;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347540;95,45;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347541;107,33;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347542;1.325,80;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347543;975,55;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347544;600,93;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347545;473,47;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347546;798,60;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347547;1.597,20;13/03/2014;12/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347548;546,27;12/03/2014;11/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347187;2.531,59;12/03/2014;11/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347188;941,77;12/03/2014;11/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347189;1.012,72;12/03/2014;11/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347190;3.621,33;12/03/2014;11/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347191;1.339,78;12/03/2014;11/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347192;6.172,54;11/03/2014;10/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346940;855,78;11/03/2014;10/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346941;16.903,61;11/03/2014;10/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346942;3.541,18;11/03/2014;10/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346943;5.433,05;11/03/2014;10/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346944;2.164,57;11/03/2014;10/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346945;1.858,99;11/03/2014;10/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346946;2.677,81;11/03/2014;10/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346947;4.760,45;11/03/2014;10/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346948;4.145,72;11/03/2014;10/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346949;3.134,60;11/03/2014;10/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346950;5.528,87;11/03/2014;10/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346951;4.933,18;10/03/2014;09/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346772;6.703,38;10/03/2014;09/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346773;7.920,51;10/03/2014;09/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346774;12.002,41;10/03/2014;09/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346775;4.108,73;10/03/2014;09/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346776;25.427,01;10/03/2014;09/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346777;9.554,00;10/03/2014;09/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346778;15.073,23;10/03/2014;09/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346779;7.803,80;10/03/2014;09/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346780;1.536,44;10/03/2014;09/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346781;2.702,77;07/03/2014;06/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346628;3.248,29;07/03/2014;06/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346629;2.099,84;07/03/2014;06/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346630;661,69;07/03/2014;06/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346631;220,56;07/03/2014;06/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346632;441,13;07/03/2014;06/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346633;661,69;07/03/2014;06/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346634;220,56;07/03/2014;06/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346635;441,13;07/03/2014;06/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346636;912,32;06/03/2014;05/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346336;1.162,57;06/03/2014;05/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF346337;211,34;03/03/2014;02/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345707;528,35;28/02/2014;29/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345571;600,29;28/02/2014;29/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345572;299,51;28/02/2014;29/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345573;992,31;28/02/2014;29/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345574;634,02;28/02/2014;29/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345575;840,19;28/02/2014;29/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345576;116,56;20/02/2014;21/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344617;84,68;20/02/2014;21/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344618;15.293,32;20/02/2014;21/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344619;12.994,28;20/02/2014;21/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344620;104,71;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344394;1.619,13;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344395;7.287,86;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344396;1.472,26;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344397;1.483,85;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344398;3.638,59;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344399;2.445,40;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344400;2.730,77;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344401;1.667,77;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344402;6.445,98;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344403;6.261,06;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344404;4.686,18;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344405;7.184,78;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344406;6.150,53;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344407;7.152,05;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344408;4.139,49;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344409;6.395,20;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344410;17.369,25;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344411;15.425,75;19/02/2014;20/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF344412;2.358,52;10/02/2014;11/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF343247;-230,54;03/04/2014;03/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF442125;-373,23;03/04/2014;03/04/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF442126;1.273,13;13/01/2014;14/03/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF340310;7.822,04;10/12/2013;08/02/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF336238;3.143,96;22/11/2013;21/01/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF334920;4.584,51;11/09/2013;10/11/2013;1300000;;GROS
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF325306;167,18;18/04/2014;18/05/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF351690;32,71;18/04/2014;18/05/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF351691;147,73;18/04/2014;18/05/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF351692;443,01;18/04/2014;18/05/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF351693;654,56;15/04/2014;15/05/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF351206;467,76;24/03/2014;23/04/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF349324;1.481,76;14/03/2014;13/04/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF347769;1.952,26;13/03/2014;12/04/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF347563;249,51;13/03/2014;12/04/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF347564;1.145,29;11/03/2014;10/04/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF346985;108,88;25/02/2014;27/03/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF345085;1.370,49;25/02/2014;27/03/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF345086;1.121,63;23/01/2014;22/02/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF341556;49,06;23/01/2014;22/02/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF341557;1.028,87;14/01/2014;13/02/2014;1400000;;PHIN
PHARMACIE COLONIALE SPRL;CHAUSSEE D IXELLES_35;1050;IXELLES/ELSENE;BE;BE0479444472;FR;PIERRE FABRE;005081;PF340580;147,73;14/01/2014;13/02/2014;1400000;;PHIN
PHARMACIE SERVAIS;BOULEVARD DE LA CENSE_39;1410;WATERLOO;BE;BE0453242495;FR;PIERRE FABRE;005233;PF340581;3.417,38;31/03/2014;30/05/2014;1500000;;PHIN
PHARMACIE SERVAIS;BOULEVARD DE LA CENSE_39;1410;WATERLOO;BE;BE0453242495;FR;PIERRE FABRE;005233;PF350137;282,92;24/03/2014;23/05/2014;1500000;;PHIN
PHARMACIE SERVAIS;BOULEVARD DE LA CENSE_39;1410;WATERLOO;BE;BE0453242495;FR;PIERRE FABRE;005233;PF349330;990,35;18/03/2014;17/05/2014;1500000;;PHIN
PHARMACIE SERVAIS;BOULEVARD DE LA CENSE_39;1410;WATERLOO;BE;BE0453242495;FR;PIERRE FABRE;005233;PF348276;1.418,78;14/03/2014;13/05/2014;1500000;;PHIN
PHARMACIE SERVAIS;BOULEVARD DE LA CENSE_39;1410;WATERLOO;BE;BE0453242495;FR;PIERRE FABRE;005233;PF347771;652,38;12/03/2014;11/05/2014;1500000;;PHIN
PHARMACIE SERVAIS;BOULEVARD DE LA CENSE_39;1410;WATERLOO;BE;BE0453242495;FR;PIERRE FABRE;005233;PF347234;59,07;19/02/2014;20/04/2014;1500000;;PHIN
PHARMACIE SERVAIS;BOULEVARD DE LA CENSE_39;1410;WATERLOO;BE;BE0453242495;FR;PIERRE FABRE;005233;PF344433;2.048,02;19/03/2014;18/04/2014;1500000;;PHIN
PHARMACIE SERVAIS;BOULEVARD DE LA CENSE_39;1410;WATERLOO;BE;BE0453242495;FR;PIERRE FABRE;005233;PF348490;23,81;13/03/2014;12/04/2014;1500000;;PHIN
PHARMACIE SERVAIS;BOULEVARD DE LA CENSE_39;1410;WATERLOO;BE;BE0453242495;FR;PIERRE FABRE;005233;PF347570;146,24;13/03/2014;12/04/2014;1500000;;PHIN
PHARMACIE SERVAIS;BOULEVARD DE LA CENSE_39;1410;WATERLOO;BE;BE0453242495;FR;PIERRE FABRE;005233;PF347571;197,76;18/03/2014;18/03/2014;1500000;;PHIN
PHARMACIE SERVAIS;BOULEVARD DE LA CENSE_39;1410;WATERLOO;BE;BE0453242495;FR;PIERRE FABRE;005233;2X440902;-9,88;14/03/2014;14/03/2014;1500000;;PHIN
PHARMACIE SERVAIS;BOULEVARD DE LA CENSE_39;1410;WATERLOO;BE;BE0453242495;FR;PIERRE FABRE;005233;PF441667;-164,40;01/03/2014;01/03/2014;1500000;;PHIN
PHARMACIE SERVAIS;BOULEVARD DE LA CENSE_39;1410;WATERLOO;BE;BE0453242495;FR;PIERRE FABRE;005233;2X332260;983,78;29/01/2014;28/02/2014;1500000;;PHIN
PHARMACIE SERVAIS;BOULEVARD DE LA CENSE_39;1410;WATERLOO;BE;BE0453242495;FR;PIERRE FABRE;005233;PF342302;2.267,06;29/01/2014;28/02/2014;1500000;;PHIN
PH DU QUARTIER LEOPOLD EUROPE SPRL;RUE DU LUXEMBOURG_21;1000;BRUXELLES/BRUSSEL;BE;BE0414443089;FR;PIERRE FABRE;007175;PF342303;314,86;24/03/2014;23/04/2014;1600000;;PHIN
PH DU QUARTIER LEOPOLD EUROPE SPRL;RUE DU LUXEMBOURG_21;1000;BRUXELLES/BRUSSEL;BE;BE0414443089;FR;PIERRE FABRE;007175;PF349372;271,61;24/03/2014;23/04/2014;1600000;;PHIN
